DATE,TITLE,SOURCE,Company,Sentiment,Positive,Negative,Neutral
2023-01-07 08:00:00,Experience Ultimate Gaming with the NVIDIA GeForce GTX 980MX! - Tech Ballad - Techballad.com,Techballad.com,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,Par 4 Mobile Home Park FEMA trailers to get power Saturday - Wink News,Wink News,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,"Salukis Streak Ends as Northern Iowa Wins, 69-57 - Southern Illinois University Athletics",Southern Illinois University Athletics,T - Mobile US,0.5719,0.236,0.0,0.764
2023-01-07 08:00:00,"Teen loses $25,000 after falling for phone scam - New York Post ",New York Post ,T - Mobile US,-0.765,0.0,0.458,0.542
2023-01-07 08:00:00,Samsung could lose business as Apple Watch to use Micro LED ... - SamMobile - Samsung news,SamMobile - Samsung news,T - Mobile US,-0.4019,0.0,0.144,0.856
2023-01-07 08:00:00,Disney Guest Shares How to Avoid Lines When Buying Merch - Inside the Magic,Inside the Magic,T - Mobile US,0.0,0.134,0.134,0.732
2023-01-07 08:00:00,"Chick-fil-A urges customers to take action, investigates 'fraudulent activity' on mobile app accounts - Yahoo Finance",Yahoo Finance,T - Mobile US,-0.4939,0.0,0.176,0.824
2023-01-07 08:00:00,"What channel is Tennessee Titans game today vs. Jaguars? (1/7/2023) FREE LIVE STREAM, Time, TV | Odds, Picks, - NJ.com",NJ.com,Verizon Communications,0.6166,0.175,0.0,0.825
2023-01-07 08:00:00,"Jarrett Stidham, Josh Jacobs can’t get Raiders by Chiefs - AL.com",AL.com,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,"What channel is Kansas City Chiefs game today vs. Raiders? (1/7/2023) FREE LIVE STREAM, Time, TV | Odds, Pick - NJ.com",NJ.com,Verizon Communications,0.6166,0.168,0.0,0.832
2023-01-07 08:00:00,‘Monster Jam’ is coming back to Kansas City. Check out which trucks are crushing into town - Kansas City Star,Kansas City Star,T - Mobile US,-0.3612,0.0,0.116,0.884
2023-01-07 08:00:00,Chick-Fil-A Is Investigating Potential Fraud After Alleged Data Hacks - Tasting Table,Tasting Table,T - Mobile US,-0.5859,0.0,0.257,0.743
2023-01-07 08:00:00,"Henry Cejudo urges Aljamain Sterling to ‘stay away from that damn Hennessy,’ accept UFC 285 title fight - Yahoo Sports",Yahoo Sports,T - Mobile US,-0.4019,0.104,0.213,0.683
2023-01-07 08:00:00,The Stardew Valley 1.5 mobile update is almost ready - Sports Illustrated,Sports Illustrated,T - Mobile US,0.2975,0.167,0.0,0.833
2023-01-07 08:00:00,"Airtel 5G Plus will Work on all these Xiaomi, Redmi and Poco Phones - TelecomTalk",TelecomTalk,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,"CES 2023: Delta, T-Mobile bringing free WiFi to flights in February - Morningstar",Morningstar,T - Mobile US,0.5106,0.216,0.0,0.784
2023-01-07 08:00:00,"Where to watch Cristiano Ronaldo's matches for Al-Nassr: Live stream, TV & highlights details for CR7's gam... - Goal.com",Goal.com,Reliance jio,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,Japan Airlines extends free Internet to E190s as 2Ku equipage begins - Runway Girl Network,Runway Girl Network,T - Mobile US,0.5859,0.27,0.0,0.73
2023-01-07 08:00:00,What is 411? Directory assistance number going out of service for millions of Americans in January - KTRK-TV,KTRK-TV,T - Mobile US,0.0772,0.071,0.0,0.929
2023-01-07 08:00:00,The MOGA XP7-X Plus: An Xbox cloud mobile controller that almost ... - Windows Central,Windows Central,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,2 WFH Stocks That Could Shake Things Up in 2023 - Yahoo Canada Finance,Yahoo Canada Finance,T - Mobile US,-0.1779,0.0,0.116,0.884
2023-01-07 08:00:00,"Purple, gold and yellow appear in Downtown Mobile as Mardi Gras draws near - Fox 10 News",Fox 10 News,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,"Golden Knights Fall to Kings, 5-1, at T-Mobile - Las Vegas Weekly",Las Vegas Weekly,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,Budget-Friendly Phones Just Got a Major Upgrade for 2023 - CNET,CNET,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,New video shows iPhone 14 Pro camera has a problem — here's ... - Tom's Guide,Tom's Guide,T - Mobile US,-0.4019,0.0,0.153,0.847
2023-01-07 08:00:00,"Morning Skate Report: Jan. 7, 2023 - NHL.com",NHL.com,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,3 takeaways from Knights’ loss: Kings dominate neutral zone - Las Vegas Review-Journal,Las Vegas Review-Journal,T - Mobile US,-0.4215,0.0,0.257,0.743
2023-01-07 08:00:00,New VGK Third Line Could Allow Phil Kessel to Thrive - Sports Illustrated,Sports Illustrated,T - Mobile US,0.2263,0.137,0.0,0.863
2023-01-07 08:00:00,5 of the Best Deals in the McDonald's Mobile App - The Motley Fool,The Motley Fool,T - Mobile US,0.3182,0.22,0.152,0.628
2023-01-07 08:00:00,Rivalries: Dan Ige - Yardbarker,Yardbarker,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-07 08:00:00,Cybersecurity experts recommend the people-centric approach - Interesting Engineering,Interesting Engineering,T - Mobile US,0.6369,0.426,0.0,0.574
2023-01-07 08:00:00,How to Fix ”Failed to Download Attachment From Multimedia Message” in Android - Online Tech Tips,Online Tech Tips,T - Mobile US,0.296,0.128,0.0,0.872
2023-01-07 08:00:00,Best Online Slots in Canada to Play for Real Money: Top Canadian Slot Sites in 2023 - KSHB 41 Kansas City News,KSHB 41 Kansas City News,T - Mobile US,0.8126,0.307,0.0,0.693
2023-01-07 08:00:00,SCHD ETF: Defensive With A Nice Yield But Investors Need To Be ... - Seeking Alpha,Seeking Alpha,Verizon Communications,0.2382,0.174,0.0,0.826
2023-01-07 08:00:00,Twitter further cuts staff overseeing global content moderation -Bloomberg News - Yahoo Canada Finance,Yahoo Canada Finance,T - Mobile US,-0.296,0.0,0.145,0.855
2023-01-06 13:41:23,TelevisaUnivision inks T-Mobile as Liga MX sponsor - Sports Business Journal,Sports Business Journal,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,Revenue growth of telcos likely to be sluggish in Q3 - ETTelecom,ETTelecom,Vodafone Idea,-0.0258,0.17,0.176,0.654
2023-01-06 08:00:00,Revenue growth of telcos likely to be sluggish in Q3 - ETTelecom,ETTelecom,Bharti airtel limited ,-0.0258,0.17,0.176,0.654
2023-01-06 08:00:00,Reliance Jio listing among 5 triggers that can spark 39% rally in RIL stock in 2023 - Economic Times,Economic Times,Reliance jio,0.2263,0.095,0.0,0.905
2023-01-06 08:00:00,"Looking for clues about iPhone supply? Ask AT&T, Verizon and T ... - Morningstar",Morningstar,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,India drifts closer to a mobile operator duopoly - TelecomTV,TelecomTV,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,"Jio True 5G launched in Gwalior, Jabalpur, Ludhiana, Siliguri ... - Times Now",Times Now,Reliance jio,0.5106,0.281,0.0,0.719
2023-01-06 08:00:00,"Stocks to Watch: RIL, Ambuja Cements, IDBI Bank, Voda Idea, VLS Finance - Business Standard",Business Standard,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,IND vs SL T20 3rd Live for free: 3 ways to watch India vs Sri Lanka 3rd T20 Live Streaming for free in India - WION,WION,Reliance jio,0.765,0.216,0.0,0.784
2023-01-06 08:00:00,Jio partners with Manchester City: Here are other major Jio deals - Business Today,Business Today,Reliance jio,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,"Vodafone Idea calls banks for Rs 7,000 crore emergency loans - ETTelecom",ETTelecom,Vodafone Idea,-0.3818,0.0,0.191,0.809
2023-01-06 08:00:00,Banks not keen to fund India's Vodafone Idea before capital hike ... - Reuters,Reuters,Vodafone Idea,-0.2755,0.0,0.14,0.86
2023-01-06 08:00:00,Share market update: Most active stocks in today's market in terms of volume - The Economic Times,The Economic Times,Vodafone Idea,0.6361,0.257,0.0,0.743
2023-01-06 08:00:00,Investors Buy Large Volume of Verizon Communications Call ... - MarketBeat,MarketBeat,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,Vodafone Idea dials banks for Rs 7000 crore emergency loans to ... - Economic Times,Economic Times,Vodafone Idea,-0.3818,0.0,0.157,0.843
2023-01-06 08:00:00,T-Mobile's $350M Settlement and the Future of Data Breach ... - InformationWeek,InformationWeek,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-06 08:00:00,Vodafone Idea Data and Voice Volumes Remain Low - TelecomTalk,TelecomTalk,Vodafone Idea,-0.2732,0.0,0.189,0.811
2023-01-05 18:23:00,Get the Razer Edge 5G — only from Verizon — starting Jan. 26 and ... - EIN News,EIN News,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-05 08:34:13,Verizon will not attend - The Valley Reporter,The Valley Reporter,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Airtel rolls out RewardsMini subscription to three prepaid plans - ETTelecom,ETTelecom,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Reliance Jio: Manchester City signs up Jio Platforms as mobile ... - ETTelecom,ETTelecom,Reliance jio,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Bharti Airtel allots 83.50 lakh equity shares on conversion of FCCBs - Business Standard,Business Standard,Bharti airtel limited ,0.296,0.145,0.0,0.855
2023-01-05 08:00:00,"Twitter Blue not actually ""verifying"" IDs, despite Elon Musk fix - The Washington Post",The Washington Post,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Report: Costco to offer T-Mobile service directly in select stores - TmoNews,TmoNews,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Tariff Hike, BSNL 4G, 5G, Jio Phone 5G, And More: What Else We Can Expect From Telecom Sector In 2023 - MySmartPrice",MySmartPrice,Reliance jio,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Stocks To Watch: NTPC, HPCL, Bharti Airtel, GR Infraprojects, Tata Power - BQ Prime",BQ Prime,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Ex-Dividend Reminder: Brady, Verizon Communications and AT&T - Nasdaq",Nasdaq,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Capital infusion in Vodafone Idea under discussion: Telecom Minister Ashwini Vaishnaw - The New Indian Express,The New Indian Express,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Making the Most Reliable 5G Network | About Verizon - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Cox to launch mobile business, joining cable rivals Comcast, Charter and Altice - CNBC",CNBC,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Reliance Jio, Bharti Airtel Launch 5G Services In Bhubaneswar - Outlook India",Outlook India,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,An $8 Billion US Phone Subsidy Is at Risk From Legal Challenges - Bloomberg Law,Bloomberg Law,Verizon Communications,-0.0772,0.166,0.124,0.71
2023-01-05 08:00:00,T-Mobile inks deal with Delta to bring in-flight Wi-Fi for all customers - GeekWire,GeekWire,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Woman banned from T-Mobile store in Berea after poking worker in nose - cleveland.com,cleveland.com,T - Mobile US,-0.4588,0.0,0.188,0.812
2023-01-05 08:00:00,KM Birla meets Vaishnaw to urge govt to expedite Vodafone Idea’s dues conversion into equity: Report - ETTelecom,ETTelecom,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Tariff Hike, BSNL 4G, 5G, Jio Phone 5G, And More: What Else We Can Expect From Telecom Sector In 2023 - MySmartPrice",MySmartPrice,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,Biggest Winner T-Mobile Still Missing on FCC 2.5 GHz Auction ... - Telecompetitor,Telecompetitor,T - Mobile US,0.3818,0.224,0.129,0.647
2023-01-05 08:00:00,"Stocks in news: Adani Ports, Bajaj Finance, Bharti Airtel, Tata Motors and more - Business Today",Business Today,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,STARZ joins Verizon’s +play — now with over 20 services available on the platform - Yahoo Finance,Yahoo Finance,Verizon Communications,0.34,0.13,0.0,0.87
2023-01-05 08:00:00,"Wireless Communication Technologies in Healthcare Market Research Report by Technology, Component, Application, Region - Global Forecast to 2027 - Cumulative Impact of COVID-19 - Yahoo Finance",Yahoo Finance,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,T-Mobile Park is back to being a pitcher’s paradise - Lookout Landing,Lookout Landing,T - Mobile US,0.6369,0.276,0.0,0.724
2023-01-05 08:00:00,"Government In Action On Vodafone Idea, Heres What Union Minister Said On Telecom Company - Zee Business",Zee Business,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-05 08:00:00,"Amazon, T-Mobile rise premarket; Walgreens, Coinbase fall - Yahoo Finance",Yahoo Finance,T - Mobile US,0.1779,0.159,0.0,0.841
2023-01-04 08:00:00,"T-Mobile US, Inc. (TMUS) Citi's 2023 Communications, Media ... - Seeking Alpha",Seeking Alpha,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,Layton woman scammed by T-Mobile impersonator - FOX 13 News Utah,FOX 13 News Utah,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,Car Crashes Into T-Mobile Store - NBC 10 Philadelphia,NBC 10 Philadelphia,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,Cleanup Underway After Car Smashes Into Philly T-Mobile Store - NBC 10 Philadelphia,NBC 10 Philadelphia,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,T-Mobile (TMUS) Gains But Lags Market: What You Should Know - Nasdaq,Nasdaq,T - Mobile US,-0.3716,0.114,0.217,0.669
2023-01-04 08:00:00,"Verizon pops as CEO says company added subscribers in Q4, will ... - Seeking Alpha",Seeking Alpha,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,T-Mobile Tops Wireless-Subscriber Estimates for Fourth Quarter - Bloomberg,Bloomberg,T - Mobile US,0.5106,0.292,0.0,0.708
2023-01-04 08:00:00,Nextbase Names T-Mobile as Exclusive North American ... - Business Wire,Business Wire,T - Mobile US,0.128,0.13,0.0,0.87
2023-01-04 08:00:00,T-Mobile's Cisco Core Unlocks 5G Capabilities - SDxCentral,SDxCentral,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,Why Verizon Rose Today - The Motley Fool,The Motley Fool,Verizon Communications,-0.4404,0.0,0.293,0.707
2023-01-04 08:00:00,Verizon to Slash Capital Spending 23% in 2024 as 5G Buildout ... - Bloomberg,Bloomberg,Verizon Communications,-0.2732,0.0,0.139,0.861
2023-01-04 08:00:00,"SID Ki SIP: Buy Bharti Airtel, UltraTech Cement, BEL, Max Healthcare - Check price targets - Zee Business",Zee Business,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,Driver in custody after crashing into Philly T-Mobile store - CBS News,CBS News,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,A critical year for Vodafone Idea? - Developing Telecoms,Developing Telecoms,Vodafone Idea,-0.3182,0.0,0.223,0.777
2023-01-04 08:00:00,"Buy Bharti Airtel, target price Rs 1039: Prabhudas Lilladher - Economic Times",Economic Times,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,Utility And Telecom Picks For 2023 - Forbes,Forbes,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-04 08:00:00,"Motorola confirms its phones supporting Jio 5G Standalone network, Check list - HT Tech",HT Tech,Reliance jio,0.4404,0.182,0.0,0.818
2023-01-04 08:00:00,4 Cheap Dividend Stocks to Buy Now - Nasdaq,Nasdaq,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-03 17:01:11,Verizon Gizmo Watch 3 brings the fun and helps keep your children safe - Marketscreener.com,Marketscreener.com,Verizon Communications,0.8316,0.423,0.0,0.577
2023-01-03 11:06:00,mmWave 5G Global Market Report 2022: Growing Demand from ... - Business Wire,Business Wire,Verizon Communications,0.0516,0.12,0.106,0.775
2023-01-03 08:00:00,"Jan 3 | T-Mobile Tuesdays: Fresh Perks Every Week | Manhattan, IL ... - Patch",Patch,T - Mobile US,0.3182,0.141,0.0,0.859
2023-01-03 08:00:00,Bharti Airtel Launches 5G Services In Indore - Outlook India,Outlook India,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-03 08:00:00,"Telecom Tariff Hikes And Data Capacity Surge Coming In 2023, Says IIFL Securities - BQ Prime",BQ Prime,Bharti airtel limited ,0.296,0.128,0.0,0.872
2023-01-03 08:00:00,Airtel sets its sights on raising revenue market share to over 40% - Economic Times,Economic Times,Vodafone Idea,0.296,0.136,0.0,0.864
2023-01-03 08:00:00,2024 Winter Classic set for T-Mobile Park - Ballpark Digest,Ballpark Digest,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-03 08:00:00,Verizon Is Down 36% From Its High. Time to Buy? - The Motley Fool,The Motley Fool,Verizon Communications,-0.4404,0.0,0.182,0.818
2023-01-03 08:00:00,Airtel Could Get High Paying Postpaid Users from Vi in Absence of 5G - TelecomTalk,TelecomTalk,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-03 08:00:00,"T-Mobile’s data breach settlement: Who is eligible to receive money, how much and how to claim it? - AS USA",AS USA,T - Mobile US,0.0,0.0,0.0,1.0
2023-01-03 08:00:00,How to change the name and password on a T-Mobile router - Android Authority,Android Authority,T - Mobile US,0.0772,0.091,0.0,0.909
2023-01-03 08:00:00,Airtel sets its sights on raising revenue market share to over 40% - ETTelecom,ETTelecom,Bharti airtel limited ,0.296,0.145,0.0,0.855
2023-01-03 08:00:00,Verizon finally shutters its 3G network - Telecoms Tech,Telecoms Tech,Verizon Communications,0.0,0.0,0.0,1.0
2023-01-03 08:00:00,Smartphone Data Help Marketers Unlock Privacy-Safe Insights: T ... - BeetTV,BeetTV,T - Mobile US,0.4019,0.213,0.0,0.787
2023-01-03 08:00:00,Airtel Could Get High Paying Postpaid Users from Vi in Absence of 5G - TelecomTalk,TelecomTalk,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-02 08:00:00,"OnePlus partners Jio, Airtel to offer 5G connectivity on its smartphones - ETTelecom",ETTelecom,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-02 08:00:00,"Bharti Airtel, ONGC, Birla Corporation, Bandhan Bank: Should you buy, hold or sell? - Business Today",Business Today,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-02 08:00:00,ISSB Plans to Finalize Rules on Disclosure of Climate-Related Risks in 2023 - The Wall Street Journal,The Wall Street Journal,Verizon Communications,-0.2732,0.0,0.116,0.884
2023-01-02 08:00:00,"G20 in focus: Airtel, Jio to prioritise 5G connectivity at select venues - The Indian Express",The Indian Express,Bharti airtel limited ,0.0,0.0,0.0,1.0
2023-01-02 08:00:00,"Best plans of 2023: Jio, Airtel and Vodafone-idea plans with almost one year validity, unlimited benefits - India Today",India Today,Vodafone Idea,0.7783,0.286,0.0,0.714
2023-01-02 08:00:00,Bharti Airtel underperforms Monday when compared to competitors despite daily gains - MarketWatch,MarketWatch,Bharti airtel limited ,-0.2584,0.0,0.145,0.855
2023-01-02 08:00:00,"Best plans of 2023: Jio, Airtel and Vodafone-idea plans with almost one year validity, unlimited benefits - India Today",India Today,Reliance jio,0.7783,0.286,0.0,0.714
2023-01-02 08:00:00,Polish regulator accuses T-Mobile of misleading advertising - Reuters,Reuters,T - Mobile US,-0.6249,0.0,0.421,0.579
2023-01-02 08:00:00,"G20 in focus: Airtel, Jio to prioritise 5G connectivity at select venues - The Indian Express",The Indian Express,Reliance jio,0.0,0.0,0.0,1.0
2023-01-02 08:00:00,"OnePlus partners Jio, Airtel to offer 5G connectivity on its smartphones - ETTelecom",ETTelecom,Vodafone Idea,0.0,0.0,0.0,1.0
2023-01-02 08:00:00,T-Mobile's 5G Network Lead Could Get Even Bigger in 2023 - The Motley Fool,The Motley Fool,Verizon Communications,-0.4404,0.0,0.182,0.818
2023-01-01 08:00:00,Tata group remains the top business group; Adani shines the brightest - Business Standard,Business Standard,Vodafone Idea,0.7003,0.326,0.0,0.674
2023-01-01 08:00:00,Cable Stocks Are Tough to Own (Again) for a Whole New Reason - The Motley Fool,The Motley Fool,Verizon Communications,-0.5267,0.0,0.239,0.761
2022-12-31 08:00:00,T-Mobile data breach: customers could claim up to $25K - Kiplinger's Personal Finance,Kiplinger's Personal Finance,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-31 08:00:00,This Stock Market Sector Will Dominate in 2023 - The Motley Fool,The Motley Fool,Verizon Communications,-0.5267,0.0,0.306,0.694
2022-12-31 08:00:00,Vodafone Idea rolls out new data add-on plans with ad-free music benefit - ETTelecom,ETTelecom,Vodafone Idea,0.4588,0.188,0.0,0.812
2022-12-30 08:00:00,No word from government on Voda Idea equity conversion delay - CNBCTV18,CNBCTV18,Vodafone Idea,-0.5423,0.0,0.31,0.69
2022-12-30 08:00:00,"Telecom space set for 5G, to attract Rs 1.5 lakh cr investments in 2023; tariff hikes likely too - ETTelecom",ETTelecom,Bharti airtel limited ,0.3612,0.116,0.0,0.884
2022-12-30 08:00:00,2 Beaten-Down Dividend Stocks Near Their 52-Week Lows - The Motley Fool,The Motley Fool,Verizon Communications,-0.5719,0.0,0.32,0.68
2022-12-30 08:00:00,"Telecom space set for 5G, to attract Rs 1.5 lakh cr investments in 2023; tariff hikes likely too - ETTelecom",ETTelecom,Vodafone Idea,0.3612,0.116,0.0,0.884
2022-12-29 21:57:42,Police investigate theft from T-Mobile store in Tewksbury - Lowell Sun,Lowell Sun,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-29 18:17:48,Where Will Verizon Communications Inc. (VZ) Stock Go Next After It Has Risen 4.05% in a Week? - InvestorsObserver,InvestorsObserver,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,Airtel 5G services now available in Jammu and Srinagar - Mint,Mint,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"Bharti Airtel: Industry veteran Jai Menon passes away, Telecom News - ETTelecom",ETTelecom,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"AT&T, Verizon, T-Mobile Could Dodge Millions In Location Data ... - Techdirt",Techdirt,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"T-Mobile to present at Citi’s 2023 Communications, Media & Entertainment Conference - TmoNews",TmoNews,T - Mobile US,0.4215,0.189,0.0,0.811
2022-12-29 08:00:00,"DoT meets Airtel, Jio, Vodafone Idea to discuss call drops, service quality issues - The Financial Express",The Financial Express,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,Bharti Airtel looks to enhance revenues with user upgrade - The Indian Express,The Indian Express,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"Bharti Airtel rises Thursday, outperforms market - MarketWatch",MarketWatch,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"Nifty Rejig: Axis Bank, Bharti Airtel and Adani Ports could draw inflows of $48 million - Economic Times",Economic Times,Bharti airtel limited ,0.4019,0.137,0.0,0.863
2022-12-29 08:00:00,"Top Headlines: Indias billionaire club shrinks, Airtel 5G monetisation - Business Standard",Business Standard,Bharti airtel limited ,0.2023,0.141,0.0,0.859
2022-12-29 08:00:00,"Stocks in focus: KPR Mills, RIL, Bharti Airtel and more - Economic Times",Economic Times,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"Sensex, Nifty50 shrug off weak global cues to end higher on expiry day - Business Insider India",Business Insider India,Bharti airtel limited ,-0.4404,0.0,0.153,0.847
2022-12-29 08:00:00,Initiation of Re-Assessment Against Vodafone for Non-payment of ... - taxscan.in,taxscan.in,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-29 08:00:00,"Stocks to Watch: Reliance Industries, Bharti Airtel, Spandana Sphoorty, JSW Energy, Ashoka Buildcon and more - CNBCTV18",CNBCTV18,Bharti airtel limited ,0.2732,0.116,0.0,0.884
2022-12-28 17:13:41,VZ: 2 Starter Stocks New Investors Should Consider Buying - StockNews.com,StockNews.com,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-28 16:43:06,"Verizon, AT&T navigate C-band chaos in 2022 - FierceWireless",FierceWireless,Verizon Communications,-0.5719,0.0,0.316,0.684
2022-12-28 08:00:00,Vodafone Idea (Vi) Rs 25 and Rs 55 Data Plans Launched - Beebom,Beebom,Vodafone Idea,0.128,0.111,0.0,0.889
2022-12-28 08:00:00,SpaceX begins launching Starlink second generation constellation ... - NASASpaceflight.com,NASASpaceflight.com,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,Jio network suffers network outage across India - The Statesman,The Statesman,Reliance jio,-0.4767,0.0,0.256,0.744
2022-12-28 08:00:00,How the Jio juggernaut turbocharged the start-up ecosystem - Moneycontrol,Moneycontrol,Reliance jio,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,"Airtel 5G Plus goes live in Jammu, Srinagar: Full list of eligible cities, supporting smartphones, pricing and more - The Financial Express",The Financial Express,Reliance jio,0.4404,0.121,0.0,0.879
2022-12-28 08:00:00,VZ: 1 Telecom Stock to Buy This Week And 1 to Sell - StockNews.com,StockNews.com,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,"Telecom dept dials companies on call drops, service quality issues - The New Indian Express",The New Indian Express,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,5 Dow Stocks With the Biggest Dividends Could Be Huge 2023 Winners - 24/7 Wall St.,24/7 Wall St.,Verizon Communications,0.6597,0.278,0.0,0.722
2022-12-28 08:00:00,Share market update: Most active stocks on D-Street today in terms of volume - Economic Times,Economic Times,Vodafone Idea,0.6361,0.271,0.0,0.729
2022-12-28 08:00:00,"5G scam: Vodafone users beware of this 5G-related text message, it ... - India Today",India Today,Vodafone Idea,-0.5719,0.0,0.209,0.791
2022-12-28 08:00:00,"T-Mobile US, Inc. to Present at Citi's 2023 Communications, Media ... - Business Wire",Business Wire,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,“Educate Yourself before Investing in Cryptos” says Encryptus CEO ... - Digital Journal,Digital Journal,Reliance jio,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,Jio Down? Here is how to fix your Jio Connection - Times Now,Times Now,Reliance jio,0.0,0.0,0.0,1.0
2022-12-28 08:00:00,Jio Subscribers Report Internet Outage In Delhi/NCR - BW Businessworld,BW Businessworld,Reliance jio,0.0,0.0,0.0,1.0
2022-12-27 15:44:58,"FWA takes on starring role in 5G for T-Mobile, Verizon - FierceWireless",FierceWireless,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-27 15:44:58,"FWA takes on starring role in 5G for T-Mobile, Verizon - FierceWireless",FierceWireless,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-27 08:00:00,"Putting our customers first, all year long. - Verizon",Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-27 08:00:00,Jio New Year 2023 deal includes 2.5GB of everyday data in addition to other advantages. Read more - Economic Times,Economic Times,Reliance jio,0.3612,0.116,0.0,0.884
2022-12-27 08:00:00,"These Xiaomi, Redmi smartphones are now Jio True 5G-ready: Check list - The Indian Express",The Indian Express,Reliance jio,0.4215,0.167,0.0,0.833
